C,S
6,1
2,1
82,0
10,0
201,0
229,1
80,0
13,0
108,0
1,1
73,0
105,0
41,0
37,0
47,0
1,1
4,1
6,1
65,0
36,0
72,0
1,1
278,0
770,0
14,0
252,0
7,0
4,0
39,1
7,1
10,0
5,1
26,0
6,1
6,1
88,0
8,1
6,0
13,0
18,0
19,0
10,0
6,1
130,0
5,0
3,1
85,0
6,1
9,1
18,0
51,0
50,0
172,0
148,0
5,0
6,0
189,0
2,1
76,0
10,0
257,0
17,0
1,1
19,0
12,0
2,1
678,0
12,1
751,0
8,0
45,0
2,0
194,0
361,0
580,0
6,1
220,0
59,0
62,0
21,0
220,0
4,0
403,0
1,1
24,0
131,0
239,0
12,0
7,0
94,0
1392,0
223,0
3,1
5,0
5,1
7,0
6,0
246,0
366,0
28,0
172,0
61,0
621,0
151,0
47,0
140,0
5,1
9,0
43,0
19,1
4,0
12,0
636,0
6,0
70,0
96,0
204,0
54,0
18,0
5,0
3,1
6,0
549,0
151,0
6,0
76,0
7,0
56,0
32,0
5,0
4,1
377,0
23,0
153,0
30,0
158,0
2,1
112,1
487,0
305,0
4,0
251,0
107,0
281,0
9,0
2,1
235,0
36,0
5,0
18,0
35,0
3,1
21,0
18,0
435,0
57,0
10,0
745,0
107,0
9,0
33,0
9,0
332,0
275,0
172,0
5,0
177,0
75,1
18,0
92,0
146,0
2,1
300,0
30,0
12,1
3,1
10,1
1590,0
7,0
178,0
362,0
11,0
2,0
6,1
17,0
99,0
10,0
29,0
1154,0
6,0
5,0
383,0
85,0
13,0
583,0
9,1
109,0
51,0
127,0
12,0
4,0
1,0
6,1
50,0
17,0
6,1
116,0
695,0
203,0
12,0
395,0
59,0
24,0
4,0
182,0
19,0
2,1
2,1
138,0
100,0
9,0
6,1
147,0
21,0
19,0
8,0
12,0
9,0
12,0
45,0
10,1
29,0
10,0
242,0
2,1
37,0
79,1
2,1
24,0
7,0
35,0
6,0
78,0
570,0
19,0
924,0
6,1
268,0
2,0
320,0
8,0
10,0
979,0
36,0
196,0
9,0
35,0
131,0
62,0
26,0
8,0
742,0
18,0
19,0
1,0
2,0
18,0
173,0
57,0
5,0
45,0
54,0
108,0
366,0
409,0
70,0
29,0
12,0
6,0
47,0
7,0
187,0
36,0
150,0
35,0
291,1
8,0
39,0
44,0
5,1
2,0
106,0
14,0
2,1
653,0
7,0
1,1
24,0
8,0
2,1
14,1
7,0
23,0
92,0
227,0
105,0
123,0
2,1
60,0
7,1
132,0
201,0
6,1
7,1
317,0
34,0
229,0
17,0
44,0
2,1
120,0
51,0
17,0
548,0
58,0
58,0
660,0
32,0
20,0
78,0
55,0
7,0
330,0
210,0
269,0
89,0
64,1
555,0
388,0
2,0
88,0
20,0
116,0
19,0
293,0
8,1
10,0
13,1
2,1
380,0
124,0
600,0
8,0
53,0
7,0
119,0
161,0
13,0
396,1
1,1
45,0
565,0
1,1
155,0
35,0
134,0
69,0
59,0
108,0
8,1
37,0
6,1
75,0
5,1
7,0
2,1
37,0
15,0
5,0
5,0
381,0
55,0
131,0
73,0
162,0
65,0
12,0
281,0
172,0
264,0
10,1
10,1
1,0
69,0
193,0
32,0
12,0
2,0
6,0
56,0
4,1
6,0
5,0
7,1
6,1
32,0
15,0
10,0
3,0
13,0
351,0
631,0
383,0
63,0
364,0
7,1
259,0
24,0
3,0
176,0
1,0
16,1
25,0
6,0
31,0
74,1
7,0
146,0
17,1
58,0
115,0
4,1
6,1
522,0
233,0
324,0
180,0
12,0
12,0
2,1
908,0
280,0
275,0
2,1
38,0
56,0
8,0
2,1
10,1
140,0
974,0
546,0
621,0
471,0
462,0
58,0
12,0
7,1
2,0
19,0
8,0
212,0
3,1
8,0
10,1
1,1
160,0
27,0
118,0
12,0
16,0
19,0
93,0
1,0
276,0
55,0
4,0
871,0
2257,0
614,0
578,0
14,0
259,0
24,0
440,0
7,0
4,0
64,0
5,0
33,0
9,1
6,0
86,0
4,0
27,0
19,0
21,0
6,1
286,0
4,0
2,1
13,1
213,0
1,0
9,0
394,0
75,0
11,0
279,0
46,0
120,0
2,1
2,1
6,0
3,1
555,0
15,0
37,0
31,0
5,0
6,1
57,0
5,1
21,0
7,0
14,0
125,0
412,0
6,1
157,0
404,0
63,0
3,1
2,0
6,1
78,0
9,0
4,0
6,1
8,1
693,0
11,0
1014,0
954,0
882,0
6,1
24,0
4,0
174,0
405,0
24,0
444,0
173,0
6,1
6,0
25,0
83,0
146,0
12,0
9,0
7,0
405,1
2,1
2,1
58,0
48,0
2,1
144,0
7,0
11,0
8,0
148,0
28,0
6,0
68,0
175,0
6,0
12,0
68,0
1,0
565,0
8,0
10,1
11,1
35,0
115,0
209,0
194,0
6,1
6,1
106,0
2,1
16,0
60,0
163,0
122,0
10,1
92,1
6,0
8,0
1,1
428,0
6,0
24,0
30,0
44,0
806,0
312,0
4,0
3,1
20,0
17,0
446,0
9,0
408,0
10,0
28,0
3,0
5,1
13,1
795,0
508,0
24,0
23,0
92,0
334,0
4,0
129,0
5,0
463,0
227,0
55,0
82,0
6,1
27,0
78,0
356,0
70,0
801,0
2,1
22,0
1,1
276,0
37,0
15,0
10,1
74,0
482,0
993,0
3,1
3,0
9,0
1,1
169,0
5,0
59,0
4,0
340,0
376,0
5,1
8,0
6,1
35,0
13,0
5,1
42,0
20,0
17,0
22,1
6,1
4,0
11,0
6,1
28,1
1,1
154,0
7,1
467,1
89,0
4,0
9,0
49,0
10,1
15,0
6,1
178,0
18,0
6,0
4,0
3,0
104,0
94,0
6,1
6,1
28,0
17,1
191,0
8,0
5,0
10,1
14,0
7,0
16,1
440,0
16,0
426,0
1061,0
41,0
6,1
18,1
670,0
32,0
74,0
734,0
27,0
4,0
204,0
10,1
113,0
117,0
86,0
206,0
783,0
9,0
501,0
291,0
5,0
385,0
122,0
207,0
13,0
7,1
233,0
11,0
4,1
1,1
3,0
129,0
161,0
31,0
9,0
24,0
2,1
208,0
142,0
15,0
299,0
32,0
147,0
53,0
154,0
121,0
8,0
64,0
36,0
255,0
114,0
526,0
74,0
14,0
10,1
107,0
291,0
141,0
552,0
6,1
6,1
117,0
9,0
156,0
151,0
7,0
465,0
100,0
7,0
6,1
8,0
5,0
8,0
30,0
29,0
14,0
2,1
713,0
112,0
71,0
46,0
24,0
9,1
78,0
6,0
130,0
4,0
2,1
12,0
110,0
12,0
294,0
4,1
10,0
24,0
12,0
53,0
159,0
22,0
304,0
746,0
2,1
8,0
10,1
15,0
5,0
5,0
8,0
8,0
29,0
111,0
217,0
70,0
6,1
4,0
37,0
7,0
31,0
839,0
5,0
2,1
5,0
206,0
90,0
162,0
6,0
204,0
4,0
6,1
1,1
246,0
6,1
62,1
20,0
829,0
67,0
7,0
162,0
8,1
350,0
22,0
5,0
1082,0
26,0
24,0
32,0
271,0
12,0
6,1
25,0
47,0
205,0
6,0
864,0
412,0
6,0
590,0
6,0
112,0
206,0
121,0
41,0
6,1
6,1
3,1
28,0
6,0
4,0
64,0
4,1
11,0
38,0
9,1
4,1
12,1
8,0
9,1
279,0
14,1
510,0
724,0
7,0
9,0
90,0
8,0
35,0
10,0
101,0
35,0
113,0
24,0
74,0
6,1
118,0
5,0
458,0
46,0
40,0
2,1
3,1
2,1
159,0
6,1
15,0
4,0
2,0
427,0
11,0
6,1
95,0
4,1
1036,0
11,0
7,0
8,0
64,0
3,0
28,0
7,0
2,1
1,1
8,0
402,0
309,0
242,0
3,1
5,0
36,0
2,1
34,0
1,1
61,0
140,0
18,0
843,0
182,0
344,0
95,0
296,0
117,0
2,1
22,0
5,0
1,0
24,0
462,0
313,0
41,0
2,0
16,0
79,0
12,0
11,0
15,0
11,0
6,0
19,0
15,0
12,0
26,0
22,1
137,1
38,0
10,0
7,0
74,1
8,0
35,0
234,0
2,0
130,0
12,0
4,0
17,0
10,0
115,0
2,1
13,0
736,0
9,0
6,0
92,0
404,0
41,0
8,0
667,0
1106,0
26,0
40,0
19,0
2,1
6,0
18,0
4,0
169,0
267,0
210,0
2,0
10,0
30,0
142,0
23,0
64,0
62,0
9,0
2,1
6,1
2,0
118,1
6,1
18,0
97,1
52,0
43,0
8,0
173,0
5,0
44,0
6,1
107,0
1373,0
28,0
42,0
10,0
827,0
55,0
28,1
4,1
10,0
12,1
4,0
14,0
191,0
12,0
6,0
21,0
6,1
12,0
31,0
10,0
36,0
32,0
56,0
47,0
2,1
926,0
18,0
6,0
10,0
317,0
314,0
105,0
24,1
8,0
14,0
390,0
6,1
6,1
101,0
15,0
60,0
133,0
10,0
61,0
1088,0
40,0
155,0
145,0
6,1
28,0
7,0
14,0
14,0
18,0
531,0
8,1
171,0
15,0
8,0
4,0
334,0
66,0
6,0
78,1
10,0
7,0
5,1
6,1
23,0
15,1
36,1
120,0
8,1
1266,0
58,0
186,0
19,0
17,0
2,1
79,0
2,1
5,0
2,1
4,0
358,1
2,1
166,0
1334,0
20,0
6,1
5,0
77,0
131,0
6,1
26,0
36,0
167,0
2,1
73,0
4,0
6,1
8,1
2,1
19,0
6,1
22,0
120,0
44,0
152,0
10,1
103,0
28,1
10,1
549,0
68,0
84,0
74,0
78,0
7,0
61,0
301,0
139,0
4,0
3,0
17,0
48,0
16,0
11,1
52,0
28,0
575,0
36,0
5,0
76,0
137,0
26,0
534,0
4,0
170,0
10,0
2,1
246,0
3,0
522,0
19,0
10,0
18,0
29,0
3,0
610,0
37,0
10,0
73,0
398,0
16,0
113,1
524,0
90,0
2,1
204,0
6,1
5,0
11,1
20,0
104,0
92,0
87,1
101,0
46,0
2,1
1,1
7,0
1265,0
147,0
702,0
23,0
180,0
17,0
7,0
2,1
451,0
471,0
19,1
58,0
263,0
97,0
480,0
7,0
6,0
7,1
17,0
6,1
105,1
16,0
4,0
38,0
2,1
6,0
136,0
4,0
72,0
129,0
8,0
19,0
36,0
4,1
301,0
104,0
19,0
73,0
332,0
161,0
253,0
13,0
6,1
2,1
257,0
22,0
26,0
8,1
1,1
8,1
9,0
683,0
8,0
1,0
3,0
3,0
683,0
54,0
21,0
362,0
199,0
14,0
22,0
2,0
35,1
17,0
779,0
2,0
5,0
12,0
4,1
132,0
530,0
272,0
243,0
6,0
6,0
1,1
3,1
90,0
6,1
37,0
4,0
433,0
4,0
10,0
141,0
5,0
77,0
16,0
4,0
441,0
450,0
254,0
32,1
947,0
61,0
18,0
6,1
72,0
84,0
384,0
2,1
127,0
13,0
4,0
531,0
259,0
22,0
30,0
27,0
111,0
182,0
3,0
4,0
109,0
78,0
65,0
2,1
1,1
267,0
851,0
326,0
175,0
3,1
8,0
37,0
382,0
5,0
9,1
8,0
798,0
4,0
460,0
5,0
147,0
207,0
13,0
6,0
11,1
100,0
15,0
2,0
6,1
74,0
89,0
549,0
147,0
18,0
7,0
14,0
33,0
271,0
20,0
122,0
1096,0
1954,0
5,0
3,1
14,0
49,0
3,0
581,0
125,0
6,0
5,0
117,0
22,0
21,0
19,0
38,0
204,0
509,0
2,1
142,0
8,0
145,0
5,0
14,1
23,0
16,0
7,1
10,0
128,1
5,0
32,0
13,0
16,0
121,0
306,0
639,0
311,0
171,0
18,0
52,0
2,1
8,0
517,0
14,0
266,1
180,0
2,0
79,0
11,1
261,0
12,0
8,1
14,0
179,0
248,0
259,0
4,1
4,0
298,0
7,1
11,0
9,0
12,1
308,0
162,0
12,0
300,0
306,0
56,0
4,1
6,1
8,0
5,1
52,0
11,0
10,0
505,0
190,0
166,0
7,0
7,0
29,0
109,0
6,1
278,0
117,0
122,0
273,0
646,0
29,0
201,0
273,0
37,1
6,1
27,0
41,0
8,1
88,0
9,0
2,1
144,0
64,0
8,0
28,0
333,0
183,0
698,0
362,0
286,0
232,0
18,0
4,0
4,1
19,0
27,1
433,0
8,0
12,0
16,0
33,1
6,1
126,0
4,0
2,1
1,0
128,0
4,0
801,0
13,0
41,0
5,0
24,0
143,0
14,0
7,0
2,0
7,0
2,1
5,0
192,0
9,0
4,0
18,0
8,0
2,1
345,0
71,1
47,1
221,0
36,0
2,1
568,0
52,0
6,0
4,0
12,1
4,0
2,1
944,0
125,0
123,0
6,1
20,0
10,0
9,0
370,1
123,0
2,1
6,1
21,0
2,1
167,0
11,1
231,0
2,1
709,0
297,0
154,0
33,1
206,0
303,0
15,0
18,0
137,0
6,1
98,0
429,0
4,1
3,0
162,0
417,0
74,0
6,1
6,1
13,0
24,0
249,0
88,0
4,0
68,0
93,0
203,0
101,0
41,0
23,0
392,0
505,0
2,0
123,0
4,0
18,0
175,0
2,0
4,0
3,1
2,1
6,1
21,0
8,1
265,0
23,1
1,1
102,0
108,0
30,1
6,1
838,0
30,0
911,0
116,0
6,1
304,0
6,0
4,0
213,0
508,0
7,0
6,1
155,0
15,0
4,0
4,0
229,0
1,1
139,0
38,0
43,0
1,1
17,0
300,0
173,0
36,0
4,0
115,0
6,0
8,0
44,0
11,0
2,1
51,0
4,1
131,0
2,0
1,0
58,0
12,0
13,0
3,1
604,0
43,0
6,1
48,0
34,0
4,0
77,0
147,0
4,0
373,0
1,0
193,0
42,0
2,1
2,1
2,1
6,0
20,0
11,0
49,0
61,0
2,1
9,1
2,0
297,0
6,0
139,0
68,0
135,0
16,0
54,0
16,0
427,0
14,0
6,1
8,0
12,1
6,1
722,0
16,0
489,0
126,0
291,0
410,0
215,0
35,0
1201,0
12,0
2,0
149,0
377,0
8,0
7,0
40,0
9,1
74,0
288,0
45,0
243,0
5,0
512,0
38,1
1,1
32,0
2,1
117,0
4,0
71,0
682,0
16,0
6,0
73,0
99,0
717,0
3,0
16,1
30,0
10,1
699,0
7,0
8,1
16,0
3974,0
11,0
2,0
2,1
69,0
6,1
755,0
76,0
85,0
9,1
27,0
3,0
566,0
529,0
2,0
57,0
12,1
4,0
8,0
6,1
52,0
4,1
45,0
128,0
16,0
51,0
6,1
5,1
19,0
24,1
30,0
807,0
15,0
184,0
79,0
29,0
126,0
13,0
185,0
5,0
172,0
30,0
8,1
2,1
83,0
78,0
6,1
17,0
74,0
15,0
6,1
16,0
520,0
16,1
62,0
11,0
18,0
18,0
28,0
198,0
37,0
31,0
12,0
583,0
120,0
12,1
6,1
6,0
11,0
2,1
20,0
2,1
8,0
288,0
1,1
52,0
2,1
23,0
7,0
7,0
8,0
50,0
14,0
69,0
20,0
8,0
13,1
10,0
1025,0
1,1
236,0
1,0
40,0
30,0
5,0
11,0
78,0
40,0
458,0
512,0
6,0
15,0
21,0
273,0
7,0
2,0
195,0
183,0
242,0
38,0
2,1
308,0
6,1
308,0
2,1
198,0
17,0
241,0
4,1
59,0
6,0
2,1
1,0
242,0
57,0
417,0
1520,0
49,0
7,0
14,0
150,0
2,1
100,0
39,0
521,0
1548,0
5,0
9,1
76,0
6,0
2,1
12,0
6,0
3,0
8,0
1,1
153,0
4,0
32,0
46,0
8,0
2,1
109,0
116,0
4,0
953,0
759,0
8,0
188,0
5,0
6,1
5,0
6,0
16,0
138,0
34,0
4,0
35,0
95,0
11,1
136,0
117,1
142,0
2,0
54,0
251,0
4,1
25,0
391,0
70,0
982,0
29,0
5,0
7,0
16,0
17,0
1,1
10,0
46,0
11,0
6,0
3,0
1,1
1,1
40,0
271,0
475,0
31,0
17,0
143,0
2,1
5,0
7,0
179,0
54,0
137,0
4,0
81,0
21,1
7,1
5,1
4,1
13,1
2,0
943,0
81,0
35,0
49,0
143,0
6,0
2,1
3,0
2,1
103,0
6,0
5,0
32,0
264,0
1,1
10,0
64,0
16,0
60,0
522,0
241,0
7,0
3,0
36,0
16,0
43,0
30,0
6,1
70,0
12,0
102,0
98,0
153,0
12,0
318,0
244,0
11,0
8,0
10,0
13,0
4,0
31,0
725,0
24,0
253,0
507,0
2,1
349,0
42,0
6,0
23,0
7,0
27,0
363,0
205,0
224,0
144,0
6,1
4,1
45,0
136,0
4,0
380,0
6,1
70,0
503,0
12,0
142,0
425,0
124,0
90,0
138,0
22,0
414,0
174,0
2,1
6,0
5,0
364,0
13,0
6,0
398,0
275,0
7,0
5,1
4,1
640,0
146,0
22,1
1498,0
300,0
5,0
260,0
856,0
54,0
122,0
96,0
638,0
425,0
241,0
8,0
4,0
15,0
45,0
1,1
393,0
13,0
5,0
6,0
45,0
4,0
310,0
7,0
66,0
4,1
16,0
66,0
4,0
10,0
208,0
30,0
29,0
2,1
870,0
5,0
35,0
17,0
45,0
14,0
7,0
159,0
308,0
6,1
37,0
3,0
6,1
5,1
21,0
17,1
122,0
11,1
257,0
399,0
33,0
685,0
23,1
2,1
96,0
357,0
348,0
4,0
4,0
11,1
343,0
24,0
4,0
17,0
12,0
10,1
109,0
7,0
6,1
11,1
5,0
8,0
21,0
274,0
5,0
26,0
195,0
145,0
8,0
17,0
117,0
6,0
202,0
252,0
161,0
11,0
133,0
78,0
347,0
20,0
90,0
175,0
4,0
5,0
351,0
236,0
4,1
31,0
267,0
10,0
22,0
10,0
383,0
11,1
11,0
79,0
76,0
149,1
97,0
39,1
115,0
15,0
2,1
6,1
8,0
45,0
29,0
6,1
18,0
49,1
45,1
8,0
72,0
14,0
263,0
251,0
22,0
29,0
211,0
8,0
16,0
94,0
1,1
4,0
123,0
35,0
146,0
32,0
268,0
1,0
98,0
2,0
12,0
5,0
115,0
5,0
2,1
6,0
4,0
36,0
24,0
17,0
2,1
1,0
22,0
315,0
19,0
314,0
154,0
4,0
373,0
183,1
18,0
6,1
15,0
4,1
10,0
25,0
16,0
142,0
5,0
12,0
6,1
63,0
164,0
15,0
5,1
471,0
5,0
25,1
5,0
64,0
201,0
41,0
8,0
4,1
2,1
462,0
34,0
287,0
423,0
5,0
36,0
9,0
455,0
6,1
3,1
6,1
138,0
8,0
42,1
225,0
7,0
22,0
159,0
451,0
99,0
5,0
259,0
3,1
23,0
5,0
17,0
60,0
9,0
5,0
16,0
10,0
381,0
6,0
383,0
1,0
2,1
92,0
544,0
10,0
21,0
6,1
147,0
17,0
199,0
8,0
38,1
20,0
49,0
6,1
311,0
306,0
34,0
54,0
83,0
292,0
186,1
8,0
44,0
366,0
96,0
163,0
82,0
21,0
6,1
6,1
6,1
2,1
2,1
3,1
14,0
4,1
266,0
4,0
103,0
12,0
10,1
2,0
539,0
89,0
26,0
76,0
5,0
144,0
112,0
6,1
191,0
308,0
96,0
2,1
1,0
170,0
64,0
268,0
455,0
615,1
121,0
16,0
43,1
12,0
134,0
108,0
9,1
64,0
224,0
313,0
411,0
3,1
187,0
38,0
87,0
97,0
13,0
6,0
627,0
4,0
10,0
668,0
4,0
6,1
551,0
292,0
100,1
6,1
68,0
9,1
7,0
218,0
4,1
3,0
182,0
10,0
222,0
22,0
63,0
307,0
285,0
20,0
19,0
144,0
201,0
6,1
12,0
2,1
44,1
6,1
89,0
390,0
678,0
234,0
1,0
135,0
4,0
9,0
74,0
19,0
2,1
7,0
3,0
165,0
150,0
7,0
166,0
4,1
6,1
186,0
356,0
6,1
272,0
598,1
66,1
322,0
97,0
9,0
1,1
1513,0
209,0
6,1
6,0
2,0
6,0
2,1
17,0
64,0
4,0
17,1
223,0
38,0
7,0
4,1
8,0
425,0
16,0
2,1
388,0
6,0
5,0
155,0
12,1
333,0
334,0
8,0
1,0
7,0
51,0
8,0
138,0
203,0
8,0
4,0
9,0
6,1
393,0
176,0
102,0
828,0
5,1
3,1
9,1
289,0
282,0
5,0
85,0
178,0
1,1
292,0
6,1
621,0
1158,0
8,0
392,0
10,0
138,0
62,0
6,1
28,0
2,1
103,0
8,0
12,0
145,0
25,0
281,0
6,1
5,0
53,0
20,0
4,0
28,0
68,0
47,0
6,0
36,0
2,1
16,0
11,0
174,0
371,0
177,1
68,0
60,0
10,1
315,0
69,0
233,0
535,0
30,0
36,0
6,0
645,0
14,1
232,1
248,1
60,0
955,0
158,0
44,0
77,0
358,0
13,0
16,0
137,0
46,0
40,0
619,0
37,0
5,0
10,0
9,0
36,0
6,1
9,0
123,0
339,0
8,1
5,0
15,0
124,0
130,0
6,1
5,1
3,1
230,0
296,0
310,0
27,0
6,0
357,0
2,1
271,0
4,1
37,0
46,0
901,0
5,1
2,0
282,0
202,0
30,1
890,0
51,0
139,0
21,0
346,0
8,0
64,0
112,0
10,0
373,0
286,0
8,1
328,0
323,1
67,0
1,1
133,0
306,0
2,1
149,0
60,0
513,0
21,0
119,0
6,1
43,0
1097,0
134,0
39,0
7,0
419,0
224,1
64,0
541,0
427,0
62,0
96,0
475,0
42,0
9,0
902,0
14,0
1,0
28,0
4,0
137,0
1,1
350,0
180,0
5,0
94,0
75,0
6,1
2,0
6,1
261,0
381,0
13,0
50,0
4,0
132,0
20,0
184,0
8,0
2,1
476,0
242,0
7,1
6,1
84,0
89,0
7,0
36,0
190,0
2,1
4,1
100,0
1068,0
18,0
56,0
1,1
228,1
10,0
538,0
66,0
2,1
7,0
6,1
548,0
22,0
233,0
8,0
15,0
18,0
36,0
8,0
12,0
623,0
26,0
405,0
5,0
340,0
8,0
294,0
5,0
33,0
4,1
634,0
133,0
12,0
149,0
469,0
87,0
5,0
56,0
114,0
163,0
229,0
8,0
2,1
5,0
11,0
10,0
7,1
3,1
19,0
103,0
13,0
24,0
71,0
39,0
10,0
38,0
20,0
47,0
10,0
440,0
72,0
3,1
188,0
4,1
2,1
5,0
26,0
655,0
774,0
231,0
9,1
287,0
65,0
33,0
6,1
6,1
497,0
1,1
34,0
113,0
147,0
8,0
4,0
9,0
404,0
16,0
17,0
4,0
10,0
30,0
366,0
46,0
6,0
12,0
268,0
4,1
6,1
121,0
1,0
27,0
9,0
277,0
25,0
6,0
41,0
47,0
11,0
116,0
3,1
288,0
73,0
698,0
23,0
89,0
26,0
1,0
905,0
312,0
196,0
84,0
351,0
1,0
2,1
13,0
115,0
4,0
12,0
543,0
937,0
12,0
173,0
2,1
57,0
93,0
27,0
128,0
18,1
135,0
26,0
54,0
123,1
3,1
34,0
210,0
8,1
2,1
53,0
8,0
19,0
326,0
320,0
943,0
54,0
191,0
17,0
41,0
12,0
6,1
150,0
74,0
6,1
14,1
4,1
31,0
2,1
10,0
6,0
580,0
13,0
9,1
6,0
17,0
14,0
345,0
28,0
4,1
4,0
16,0
325,0
132,0
2,1
20,1
171,0
558,0
28,0
30,0
2,1
529,0
9,0
499,0
319,0
5,0
5,0
26,0
18,0
3,0
2,1
3,1
61,0
67,0
163,0
186,0
39,0
6,1
101,0
49,1
359,0
705,0
19,0
201,0
174,0
12,0
5,0
4,0
6,1
72,0
60,0
5,0
10,1
27,0
111,0
294,0
129,0
2,1
410,0
283,0
6,0
158,0
179,0
221,0
427,0
105,0
128,0
36,0
46,0
207,0
33,0
510,0
20,0
435,0
435,0
7,0
6,1
7,1
10,0
2,0
59,0
194,0
104,0
1,1
2,1
32,0
49,0
29,0
4,0
12,0
330,0
6,1
4,1
2,1
7,0
11,0
95,0
10,0
6,0
1,1
37,0
123,0
6,1
24,0
178,0
19,0
4,1
322,0
11,0
116,0
75,0
220,0
1,0
113,0
135,0
1,1
88,0
8,0
3,1
6,1
70,0
5,0
147,0
512,0
6,1
30,0
381,0
479,0
1,0
27,0
109,0
503,0
14,0
242,0
2,0
284,0
133,0
95,0
116,0
6,0
63,0
14,0
4,0
32,0
5,1
31,0
5,0
8,0
291,0
40,0
176,0
28,0
444,0
6,1
3,1
18,0
310,0
5,0
113,0
187,0
20,0
2,0
738,0
525,0
13,0
48,0
95,0
28,0
4,0
11,0
5,0
81,0
2,1
33,1
217,0
56,0
26,0
32,1
441,0
651,0
2,1
20,0
9,0
233,0
229,0
29,0
136,0
13,0
119,0
30,0
1,0
401,0
2,1
24,0
176,0
22,0
75,0
364,0
365,0
3,1
246,0
74,0
59,0
37,0
11,0
9,0
68,0
4,1
1116,0
146,0
2,1
66,1
66,1
377,0
3,1
86,1
180,0
374,0
2,1
7,0
15,0
115,0
139,0
6,0
376,0
242,0
34,0
6,1
55,0
88,0
30,0
13,0
111,0
48,0
77,0
458,0
137,0
6,1
690,0
2,0
60,0
19,0
292,0
13,0
8,0
6,1
21,0
666,0
7,1
6,1
195,0
9,0
28,0
2,1
2,1
3,1
18,0
7,0
4,1
75,0
364,0
34,0
12,0
168,0
36,0
48,0
57,0
277,0
4,1
157,0
78,0
564,0
46,0
5,0
29,0
182,0
3,1
6,0
17,0
4,1
353,0
7,0
187,0
138,1
66,0
11,1
8,0
269,0
265,0
753,0
4,0
217,0
4,0
484,0
6,0
6,1
48,0
3,0
14,0
19,1
6,1
230,0
14,0
11,0
113,0
5,0
517,0
7,0
38,0
5,0
237,0
149,0
171,0
1,0
2,1
16,0
9,0
7,0
72,0
206,0
179,0
101,1
19,0
319,0
10,0
8,0
528,0
18,0
449,0
3,0
2,1
113,0
1,1
112,0
11,0
6,1
7,0
9,0
9,1
9,0
6,1
72,0
81,0
30,0
517,0
226,0
2,0
16,1
20,0
6,1
6,1
9,0
33,0
129,0
262,0
91,0
8,0
182,0
41,0
40,0
343,0
33,0
341,0
2,1
6,0
72,0
26,0
46,0
30,1
6,1
110,0
6,0
5,0
30,0
6,0
2,1
4,0
2,1
42,0
8,0
16,0
1,1
107,0
339,0
1,1
550,0
6,0
20,0
10,0
2,0
32,0
81,0
833,0
15,0
2,0
32,0
743,0
17,0
7,1
385,0
8,0
210,0
11,0
43,0
6,1
433,0
65,0
6,0
216,0
58,0
291,0
166,0
2,1
40,0
7,0
221,0
10,1
148,1
501,0
14,1
21,0
637,0
3,1
101,0
4,1
192,0
781,0
1595,0
12,0
238,0
6,1
12,0
26,0
197,0
2,1
223,0
6,0
46,0
16,0
242,0
38,1
13,1
5,0
10,0
329,0
108,0
74,0
10,0
9,0
13,0
2,1
3,1
2,1
4,0
7,1
219,0
9,0
6,1
6,1
9,0
8,0
6,1
83,0
250,0
44,1
4,1
142,0
7,1
4,0
385,0
55,0
6,1
2,0
649,0
1,1
67,0
4,1
12,0
14,1
153,0
14,0
31,0
17,0
13,0
2,0
851,0
10,0
29,0
5,0
245,0
50,0
2,1
9,0
98,0
257,0
127,0
4,0
250,0
4,0
19,0
6,0
584,0
130,0
35,0
152,0
197,0
216,0
275,0
569,0
619,0
361,0
4,1
5,0
4,0
2,1
11,0
122,0
2,1
178,0
34,0
33,0
6,1
575,0
312,0
187,0
16,0
6,1
55,0
9,0
10,0
122,0
154,0
199,0
528,0
5,0
59,0
5,0
55,0
57,0
134,0
248,0
896,0
77,0
1,0
276,1
2,1
91,0
13,0
360,0
46,0
6,1
2,1
4,1
120,0
6,1
141,0
338,0
225,0
21,0
206,0
192,0
18,1
145,0
4,1
6,0
107,0
16,1
12,0
211,0
2,1
64,1
304,0
80,0
219,0
4,0
558,0
3,1
160,0
158,0
22,0
30,0
572,0
18,0
258,0
190,0
6,0
5,0
2,1
6,1
4,0
302,1
155,0
10,0
2,0
53,0
1,0
61,0
266,0
434,0
75,0
125,0
1,0
62,0
117,0
9,0
2419,0
16,0
6,0
772,0
575,0
8,0
49,0
518,0
557,0
8,0
197,0
46,0
6,1
4,0
261,0
6,1
26,0
1543,0
11,0
23,0
29,0
2,0
180,0
74,0
15,0
119,0
2,0
2,1
179,0
2,1
10,0
22,0
267,0
21,0
5,1
55,0
14,0
181,0
113,0
6,1
59,0
29,0
115,0
90,0
2,1
588,0
202,0
4,0
11,0
12,0
153,0
145,1
176,0
305,0
759,0
682,0
39,0
572,0
125,0
16,0
4,1
108,0
32,1
231,0
39,0
11,0
331,0
32,0
1796,0
17,1
321,0
37,0
296,0
107,0
28,0
8,0
55,0
143,0
44,0
258,0
158,0
6,1
5,0
42,0
635,0
8,0
76,0
2,0
12,0
16,0
12,0
3,0
2,1
17,0
854,0
12,1
14,0
34,0
360,0
289,0
327,0
221,0
110,0
5,0
22,0
24,0
30,0
218,0
30,0
171,0
113,1
17,0
15,1
37,0
1028,0
10,1
87,0
19,0
23,0
8,0
5,1
198,1
14,1
2,1
985,0
3,1
123,0
17,0
