C,S
944,0
150,0
2,1
101,0
62,0
64,0
344,0
51,0
17,0
475,0
148,0
61,1
27,0
94,0
3,0
77,0
6,0
9,0
5,0
46,0
16,0
1574,0
63,0
5,0
666,0
37,0
4,0
5,0
113,0
23,0
9,1
935,0
4,0
2,1
9,1
204,0
8,0
178,0
591,0
25,0
100,0
6,1
5,0
2,1
16,0
34,0
29,0
35,0
2,0
600,0
1,1
6,0
85,0
1,0
150,0
69,0
59,0
2,1
35,0
3,1
4,0
5,0
8,0
65,1
13,0
24,0
23,0
24,0
16,0
5,1
34,1
7,0
190,0
12,0
88,0
81,0
83,0
459,0
226,0
33,0
369,0
10,0
487,0
8,1
2,1
102,0
3,0
6,0
13,0
168,0
4,0
89,1
6,0
8,0
56,0
6,1
40,0
42,0
11,0
2,1
29,0
43,0
335,0
22,0
2,1
128,0
8,0
18,0
400,0
226,0
10,0
10,0
6,0
187,0
18,0
89,0
6,1
357,0
15,0
4,0
142,0
127,0
532,0
1,0
4,0
43,0
10,0
206,1
90,0
604,0
2,1
2,1
253,0
27,0
7,0
379,1
156,0
39,0
44,0
28,0
3,0
4,0
2,0
12,0
4,0
290,0
1,1
39,0
217,0
198,0
75,0
4,0
6,1
4,1
10,0
125,0
32,0
137,0
7,1
15,1
1,1
2,1
207,0
33,0
13,0
63,0
10,1
150,0
18,0
6,0
41,0
10,0
1,1
37,0
4,1
286,0
4,1
498,0
3,1
439,0
4,0
4,0
8,0
6,1
8,1
33,0
43,0
327,0
2,1
3,0
239,0
16,0
2,1
155,0
109,0
6,1
9,0
8,0
4,0
5,0
82,0
42,0
22,0
18,0
8,0
12,0
86,0
87,0
211,0
578,0
13,1
194,0
1,1
129,0
11,1
12,0
46,0
45,0
32,0
691,0
70,0
8,0
2,1
3,0
218,0
26,0
40,0
15,0
2,1
9,0
87,0
8,0
21,1
11,0
2,0
2,1
190,0
7,0
7,1
119,0
149,0
12,0
7,0
247,0
73,1
6,1
198,0
350,0
2,0
1,0
2,0
9,0
18,0
2,0
3,0
9,0
74,0
41,0
116,0
4,0
11,0
53,0
5,1
98,1
6,1
3,0
10,0
334,0
4,0
7,0
1,0
353,0
12,0
76,0
6,1
6,0
23,0
525,0
3,0
351,0
6,1
5,0
46,0
6,1
170,0
6,0
53,0
3,0
5,0
74,0
17,0
6,0
4,0
74,1
37,0
6,0
21,0
115,0
10,0
214,0
453,0
14,0
116,0
186,0
86,0
7,0
6,0
44,0
29,0
64,0
3,0
329,0
33,0
208,0
187,0
54,0
68,0
4,0
8,0
330,0
3,0
113,0
2,1
311,1
350,0
85,0
31,0
34,0
5,0
121,1
330,0
47,0
28,0
11,0
252,0
508,0
50,0
6,0
341,0
37,0
6,0
128,1
4,0
91,0
95,0
95,0
6,1
474,0
256,0
6,1
248,0
6,0
246,0
4,0
118,1
3,0
14,1
96,0
51,0
6,0
4,0
16,1
7,0
43,0
49,0
104,0
381,0
4,0
7,1
19,0
201,0
14,0
11,0
3,0
6,1
6,0
301,0
125,0
6,0
20,0
2,1
587,0
6,0
128,0
77,0
4,0
9,0
125,0
88,0
177,0
4,0
48,0
28,0
296,0
170,0
572,0
3,0
66,0
34,0
572,0
12,1
12,0
342,0
433,0
60,0
11,0
2,1
28,0
14,0
4,0
71,0
25,0
68,0
17,0
49,0
54,0
28,0
4,1
129,0
398,0
52,0
4,0
88,0
6,1
4,0
151,0
5,0
16,0
9,0
126,0
153,0
174,0
6,0
150,0
6,1
3,1
3,0
4,0
5,0
9,1
22,0
114,0
110,0
68,0
12,1
68,0
14,0
2,0
46,0
73,0
9,0
179,0
120,0
2,1
239,0
278,0
91,0
4,0
35,0
180,0
169,0
11,0
71,0
41,0
129,0
14,0
188,0
14,0
379,0
28,0
10,0
23,0
9,0
30,0
4,0
16,0
15,0
14,0
11,0
3,0
2,1
5,0
10,0
11,0
344,0
2,0
79,0
82,0
3,0
322,0
2,1
2,0
36,0
8,1
6,1
13,0
327,0
29,0
27,0
179,0
6,1
6,1
13,0
26,0
69,0
3,0
3,0
3,0
2,1
569,0
3,0
192,1
215,0
6,1
154,0
24,0
102,0
6,0
12,0
78,0
5,0
99,0
1,0
2,1
12,0
2,1
22,0
142,0
4,0
416,0
159,0
12,0
5,0
165,0
213,0
67,0
270,0
86,0
4,0
181,0
26,0
4,0
214,0
10,1
79,0
13,0
7,0
157,0
4,0
1004,0
33,0
408,0
3,0
123,0
2,1
380,0
611,0
6,1
106,0
44,0
122,0
1,1
155,0
1,1
32,0
46,0
15,0
272,0
191,0
6,1
1,1
184,0
26,0
1,1
29,0
28,0
160,0
139,0
6,1
176,1
4,1
261,0
26,1
235,0
24,0
14,0
44,0
886,0
24,0
6,0
4,0
6,1
7,0
8,0
320,1
442,0
81,0
5,1
53,0
8,0
6,0
4,1
59,0
323,0
61,0
42,0
91,0
6,1
8,1
41,0
3,0
115,0
67,0
5,0
5,0
33,1
4,1
3,0
61,0
2,1
277,0
23,0
3,0
3,1
23,0
36,0
120,0
10,1
3,0
12,1
414,0
29,0
5,0
28,0
80,1
10,1
321,0
95,0
8,0
15,0
10,0
5,0
450,0
341,0
2,1
4,0
640,0
1,0
8,0
177,0
36,0
3,0
454,0
33,0
10,1
7,0
20,0
121,0
11,1
37,0
6,1
6,0
242,0
77,0
135,0
13,0
13,0
149,0
7,1
89,0
101,0
6,0
3,0
152,0
12,0
8,0
3,0
7,1
11,1
14,0
52,0
6,0
334,0
2,1
335,0
13,0
13,0
8,0
13,0
2,0
5,0
170,0
10,0
4,0
1,1
7,1
89,0
2,1
30,0
14,0
298,0
655,0
2,0
2,1
135,0
269,0
63,0
7,0
6,0
142,0
331,0
4,0
295,0
25,0
161,0
5,1
25,0
2,1
1,0
304,0
13,0
52,0
303,0
116,0
37,0
37,1
98,0
2,0
7,0
131,0
17,0
2,1
42,0
5,0
14,0
81,0
31,1
6,0
5,0
6,1
24,0
238,0
116,0
1,0
103,0
8,0
33,0
729,0
59,0
498,0
57,0
92,0
3,0
5,0
1,1
11,0
4,0
114,0
4,0
434,0
6,1
95,0
16,0
35,0
6,0
73,0
9,0
9,1
434,0
3,0
18,0
2,1
4,0
1,1
185,0
141,0
5,0
378,0
47,1
28,0
49,0
587,0
151,0
2,1
135,0
18,0
3,0
154,0
362,0
59,0
1,0
3,1
165,1
2,1
18,0
171,0
144,0
300,0
25,0
12,0
12,0
3,0
123,0
364,0
117,0
86,0
66,0
17,1
46,0
34,0
292,0
2,1
169,0
25,0
6,0
636,0
4,0
3,0
3,0
9,1
62,0
53,0
241,0
3,0
332,0
59,1
18,0
3,0
23,0
208,0
10,1
4,0
273,0
430,1
176,1
6,1
2,0
15,0
19,0
2,1
10,0
15,0
18,0
244,0
225,0
61,0
2,1
25,0
3,0
63,0
424,0
59,0
91,0
14,0
31,0
2,1
141,0
196,0
12,0
339,0
7,0
139,0
3,0
360,0
6,0
4,0
14,1
291,0
128,0
21,0
14,0
42,0
4,1
10,0
24,1
10,0
97,0
375,0
5,0
13,0
2,1
3,0
1,0
72,0
19,0
2,1
7,1
176,1
3,0
4,1
4,0
6,1
95,0
440,0
268,0
8,0
17,0
90,0
10,0
10,0
3,0
38,0
190,0
221,0
15,0
15,0
23,0
222,0
3,0
206,0
33,0
201,0
8,0
3,0
195,0
3,0
6,1
14,0
123,0
40,0
47,0
118,0
11,0
60,0
850,0
102,0
13,0
234,0
6,0
135,0
12,1
23,1
122,0
6,0
27,0
449,0
4,0
2,1
22,0
4,1
3,0
3,0
7,0
75,0
2,1
204,0
2,1
20,0
810,0
8,1
7,1
4,0
761,0
67,0
4,0
144,0
106,0
14,0
3,0
169,0
2,1
14,0
283,0
6,0
190,0
5,0
379,0
30,0
11,1
133,0
3,1
304,0
28,0
57,0
3,0
63,0
1,1
172,0
48,0
133,0
5,0
204,0
25,0
32,0
61,0
3,0
100,0
98,0
33,0
258,0
268,0
121,0
47,1
2,1
255,0
84,0
134,0
14,0
15,0
179,0
861,0
93,0
31,0
1,1
226,0
62,0
1,1
8,1
6,0
2,1
33,0
304,0
59,0
61,0
32,0
42,0
2,1
271,0
55,0
4,0
64,0
27,0
3,0
4,0
6,0
33,0
56,0
25,0
216,0
6,0
15,0
1,1
8,0
832,0
6,0
266,0
64,0
8,0
19,0
42,0
4,1
6,1
18,0
3,0
60,0
193,0
25,0
4,0
9,0
8,0
6,0
8,1
30,1
5,0
5,0
35,0
3,0
3,0
487,0
13,0
4,0
2,0
6,1
23,0
63,0
98,0
18,0
45,0
18,0
2,1
5,0
8,0
19,0
56,0
30,0
17,0
2,1
329,0
80,1
122,0
98,0
22,1
5,0
11,0
209,0
35,0
8,1
9,0
16,0
20,0
419,0
200,0
9,1
18,1
10,0
537,0
5,0
26,0
216,0
9,0
1037,0
17,0
11,0
2,1
257,0
182,0
17,0
3,0
18,0
57,0
84,0
68,0
2,1
387,0
6,0
335,0
4,0
384,0
4,0
41,0
208,0
140,0
26,0
14,0
43,0
8,0
126,0
4,0
10,0
22,0
159,0
166,0
244,0
76,0
43,0
90,0
15,1
7,1
219,0
3,0
2,1
2,1
10,0
88,0
8,0
10,0
120,0
7,1
489,0
9,0
393,0
1,1
182,0
143,0
12,0
362,0
1,1
15,0
6,1
26,0
21,0
7,0
2,0
146,0
19,0
40,0
379,0
18,0
22,0
325,0
31,0
446,0
11,0
7,1
8,0
360,0
40,0
4,0
4,1
35,0
13,1
124,0
3,0
3,0
117,0
6,1
6,0
4,0
26,0
237,0
6,0
52,0
14,0
98,0
11,0
3,0
6,1
137,0
9,0
150,0
128,0
282,0
6,1
14,0
6,0
310,0
53,0
1,0
670,0
32,0
2,0
12,0
16,0
178,0
58,0
403,0
117,0
37,0
3,0
4,0
98,0
75,1
272,0
258,0
6,1
334,0
17,0
330,0
4,0
8,0
72,1
14,0
156,0
25,0
6,1
24,0
171,0
8,0
147,0
5,1
174,0
107,0
109,0
38,0
5,0
6,1
2,1
2,0
33,0
6,1
19,0
313,0
61,0
25,1
8,0
99,0
59,0
42,0
16,0
62,0
172,0
59,0
49,0
15,0
1,1
4,0
172,0
3,0
94,0
13,0
91,0
3,0
38,0
19,0
43,0
3,1
18,0
52,0
66,0
21,0
181,0
538,0
807,0
61,0
145,0
343,0
3,0
12,0
3,0
44,1
133,0
29,0
4,0
27,0
3,1
60,0
3,0
122,0
427,0
3,0
2,1
119,0
19,0
20,0
57,0
6,1
3,1
4,0
711,0
1,1
343,0
89,0
2,1
10,0
700,0
37,0
3,0
29,0
6,1
14,1
8,0
95,0
7,0
127,0
192,0
81,0
935,0
5,0
2,1
11,0
40,0
8,0
359,0
3,0
50,0
6,0
262,0
106,0
330,0
12,1
4,0
2,1
205,0
43,0
6,0
5,0
4,0
6,1
333,0
19,0
273,0
6,1
37,0
2,0
17,0
6,1
2,0
418,0
6,1
128,0
3,0
2,0
40,0
2,0
4,0
33,0
2,1
51,0
4,1
8,0
4,1
73,0
30,0
9,1
30,0
247,0
42,0
23,0
8,0
33,0
12,1
131,0
6,0
99,0
96,1
4,0
95,0
227,0
1,1
551,0
6,1
4,0
253,0
7,0
11,0
29,0
6,0
2,1
445,0
65,0
21,0
753,0
7,0
494,0
165,0
122,0
4,0
240,0
119,0
207,0
368,0
214,0
192,0
258,0
25,0
56,0
2,1
5,0
4,0
3,0
30,1
608,0
6,1
8,0
4,1
2,1
13,0
2,1
8,0
145,0
6,0
2,1
13,0
131,0
24,0
7,1
131,1
3,1
23,0
3,0
292,0
2,1
1,0
19,0
2,1
475,0
39,0
88,0
7,0
1,1
613,0
195,0
1,0
5,0
6,1
6,0
10,0
11,0
9,0
12,0
4,0
122,0
103,0
18,0
12,0
5,0
421,0
18,0
227,0
17,0
17,0
94,0
6,0
158,0
6,1
40,0
49,0
5,0
237,0
36,0
353,0
4,0
9,0
392,0
105,0
173,0
137,0
65,1
1,0
14,0
90,0
11,0
177,0
8,0
5,0
6,0
107,0
4,0
31,0
42,0
18,0
394,0
325,0
210,0
636,0
4,1
111,0
38,0
20,0
78,0
444,0
26,0
826,0
372,0
14,0
91,0
374,0
79,0
7,1
10,0
17,0
4,0
32,0
8,1
47,0
2,1
245,0
10,0
250,1
1,0
1,0
712,0
18,0
114,0
3,0
144,0
6,0
9,0
30,0
152,0
5,0
345,0
4,0
22,0
83,0
74,1
17,0
4,0
85,0
6,1
28,0
39,0
4,0
18,0
170,0
1,1
6,1
94,0
4,0
5,0
21,0
16,0
37,0
6,1
132,0
448,0
730,0
171,0
2,1
4,0
23,0
2,1
2,0
139,0
107,0
17,0
662,0
407,0
22,0
6,0
853,0
12,0
103,0
2,0
214,0
9,0
58,0
469,0
11,0
8,0
119,1
6,1
20,1
8,1
1,1
269,0
7,0
412,1
12,0
146,0
12,0
4,0
13,0
68,0
39,0
649,0
75,0
185,0
550,0
8,0
6,0
1,1
38,0
264,0
256,0
676,0
51,0
71,1
42,0
327,0
7,1
3,0
48,0
3,0
17,1
12,1
2,0
5,1
28,0
260,1
172,0
875,0
177,0
4,0
103,0
4,0
76,0
358,0
18,0
2,0
612,0
619,0
31,1
2,0
2,1
24,0
2,1
724,0
54,0
364,0
263,0
36,0
71,0
25,0
3,0
3,0
129,0
12,1
241,0
256,0
3,0
37,0
141,0
358,0
252,0
6,1
20,0
2,0
367,0
89,0
23,0
16,0
24,0
32,0
48,0
6,1
38,0
5,1
3,0
91,1
13,0
28,1
38,1
144,0
492,0
119,0
77,0
2,1
9,0
7,1
3,0
3,0
12,0
12,0
5,1
6,1
16,0
45,0
153,0
10,0
13,0
216,0
25,0
5,0
152,0
365,0
203,0
8,1
83,0
57,0
5,0
52,0
6,1
13,0
6,0
278,0
70,0
765,0
35,0
10,1
4,1
7,0
77,0
3,1
14,0
19,0
144,0
209,0
6,1
233,0
2,1
5,0
2,0
13,0
3,0
59,0
4,1
62,0
23,0
10,0
521,0
6,0
21,0
114,0
5,0
53,0
5,0
4,0
104,0
162,0
6,0
90,0
42,0
3,0
46,0
371,0
9,0
490,0
46,0
6,0
20,0
70,0
152,0
92,0
60,0
5,0
19,0
218,0
138,0
7,0
6,0
27,0
257,0
32,0
110,0
4,0
23,0
771,0
18,0
87,0
1,0
3,0
6,0
316,0
682,0
327,0
6,1
236,0
12,0
9,0
136,0
336,0
5,0
14,0
108,0
394,0
8,0
49,0
4,1
18,0
165,0
157,0
127,0
1196,0
6,0
55,0
135,0
415,0
21,0
51,1
250,0
56,0
10,0
147,0
2,1
58,0
60,0
324,0
6,1
2,1
126,0
58,1
86,0
116,0
6,0
45,0
4,0
25,0
8,0
44,0
2,0
2,0
14,0
3,1
2,1
3,0
68,0
7,0
90,0
4,1
6,0
6,0
52,0
94,0
3,0
6,0
3,1
3,0
11,0
1,1
2,1
6,1
229,0
6,0
3,0
5,0
3,0
3,0
4,0
83,0
10,0
254,0
2,1
23,0
264,0
9,0
218,0
6,0
2,0
5,0
66,0
72,0
343,0
22,0
17,0
6,0
752,0
11,0
833,0
20,0
12,0
533,0
723,0
6,1
583,0
21,0
6,0
22,0
4,1
161,0
9,0
111,0
34,0
131,0
12,0
5,1
12,0
387,0
31,0
211,0
16,0
17,0
123,0
6,1
39,0
237,0
26,0
327,0
6,0
308,0
2,1
8,0
3,0
6,1
108,0
37,0
2,1
22,0
6,1
5,0
64,1
2,1
33,0
14,0
8,0
6,0
543,0
8,0
223,0
41,1
6,0
140,0
14,0
6,0
556,0
289,0
147,0
22,0
31,0
60,0
5,0
52,1
82,0
4,0
2,0
11,0
9,0
6,0
32,0
628,0
6,0
20,0
11,0
4,0
7,0
101,0
29,0
319,0
85,0
115,0
35,0
30,1
118,0
2,1
106,0
9,0
59,0
2,1
5,1
350,0
38,0
4,0
9,0
106,0
4,0
133,0
8,0
85,0
4,0
98,0
3,0
194,0
6,1
865,0
33,0
585,0
31,0
49,0
3,0
263,0
173,0
15,0
6,0
26,0
22,1
60,0
138,0
36,0
129,0
52,0
84,0
121,0
16,0
238,0
5,0
43,0
46,0
3,0
391,1
10,1
152,0
347,0
19,0
111,0
87,0
1,0
169,0
2,0
414,0
229,0
57,0
10,0
8,0
38,0
87,0
1,0
8,0
8,0
11,0
6,0
15,0
511,0
20,0
2,1
401,0
33,1
6,0
105,0
2,1
307,0
181,0
4,0
1,0
6,1
12,0
59,0
8,0
2,1
58,0
2,1
96,0
103,0
445,0
21,0
13,0
5,1
348,0
6,0
377,0
16,0
3,0
242,0
236,0
1,1
75,0
12,0
253,0
10,1
11,1
918,0
194,0
46,0
29,0
5,1
63,1
6,0
485,0
17,0
3,0
12,1
16,0
186,0
11,0
28,0
231,0
479,0
3,0
22,0
10,0
19,0
186,0
17,0
28,0
2,1
54,0
4,0
1,1
127,0
4,0
157,0
759,0
2,1
67,0
6,0
42,0
130,1
278,0
734,0
9,0
80,0
8,1
6,0
426,1
52,0
17,0
1,1
2,1
6,1
14,0
234,0
21,0
8,0
2,1
52,0
6,1
2343,0
6,0
345,0
2,1
174,0
263,0
92,0
2,0
6,0
3,0
7,0
12,0
161,0
10,0
3,1
117,0
35,0
1,1
8,0
59,0
2,1
104,0
16,0
59,0
11,0
19,0
190,0
13,0
8,0
6,1
11,0
6,1
140,0
66,0
55,1
314,0
114,1
59,0
86,1
287,0
4,0
9,1
145,0
6,0
7,0
73,0
8,0
171,0
6,1
82,0
459,0
8,0
9,0
316,0
22,0
179,0
12,0
22,0
250,0
18,1
30,0
348,0
156,0
3,1
349,0
5,0
21,0
25,0
78,1
5,1
32,0
7,0
6,1
353,0
96,0
37,0
32,0
15,0
17,0
98,0
373,0
761,0
2,1
2,1
59,0
1,1
338,0
169,0
294,0
642,0
217,0
2,1
30,0
18,0
264,1
614,0
42,1
27,0
11,0
102,0
21,0
7,0
26,0
61,0
12,0
53,0
79,0
4,0
6,1
159,0
50,0
6,1
107,0
300,0
4,0
257,0
6,0
219,0
12,0
37,0
3,0
5,0
6,0
15,0
12,0
4,0
12,1
124,0
21,1
39,0
14,0
4,0
21,0
6,0
117,0
89,0
5,0
10,0
44,0
115,0
3,0
7,0
6,1
75,0
329,0
273,0
25,0
180,0
70,0
6,1
283,0
6,1
2,1
112,0
4,0
153,0
23,0
10,0
25,0
7,0
157,0
6,0
245,0
47,0
2,1
38,0
4,1
322,0
109,0
6,1
75,0
2,1
9,0
4,0
348,0
90,0
8,0
134,0
5,1
7,0
30,0
28,0
324,0
77,0
11,0
188,0
24,0
360,0
13,0
2,1
8,1
39,0
9,0
6,0
511,0
2,0
90,0
16,0
3,0
26,0
78,0
120,0
4,0
348,0
136,0
120,0
10,0
3,0
170,0
3,0
674,0
15,0
235,0
16,0
12,0
452,0
14,0
216,0
3,0
64,0
1,0
9,0
3,0
4,1
3,1
6,0
107,0
329,0
168,0
129,0
12,0
8,0
882,0
83,0
417,0
58,0
6,1
115,0
3,0
765,0
8,0
62,0
68,0
3,0
56,0
3,1
45,0
8,0
324,0
18,0
111,0
57,0
20,1
634,0
312,1
3,1
3,1
390,0
5,0
53,0
331,0
155,0
162,0
433,1
13,0
155,1
18,0
164,0
303,0
33,0
33,0
3,0
13,0
224,0
13,0
75,0
5,0
186,0
10,0
33,0
3,0
1,0
5,1
5,0
85,1
7,1
225,0
7,0
57,0
18,0
26,0
2,1
105,0
107,0
446,0
386,0
35,0
4,0
3,1
132,0
3,1
128,0
22,0
44,0
200,0
38,0
2,1
5,0
8,0
6,0
2,1
56,0
5,0
4,1
2,0
300,0
4,0
2,1
2,1
13,0
4,1
43,0
136,0
5,0
2,1
4,1
49,0
32,0
9,0
166,0
287,0
90,0
3,0
25,0
102,0
3,0
3,0
5,0
11,0
3,0
494,0
118,0
153,0
8,1
3,0
20,0
247,0
9,0
517,0
24,0
191,0
43,0
213,0
47,0
28,0
6,1
15,0
421,0
129,0
25,0
51,0
647,0
6,1
6,1
21,0
186,1
10,0
61,0
103,0
6,1
8,1
3,1
5,0
6,0
7,0
63,0
30,1
11,0
28,0
119,0
571,0
313,0
28,0
17,1
40,0
6,0
18,0
154,0
120,0
6,0
122,1
9,0
114,0
82,0
87,0
85,0
36,0
44,0
13,0
24,0
255,0
5,0
124,0
67,0
181,0
2,1
21,1
21,0
6,0
57,0
6,1
166,0
29,0
2,1
2,1
1,1
4,1
24,0
443,0
4,0
6,1
1,0
21,0
5,1
83,0
2,1
194,0
62,0
40,0
6,1
35,0
5,1
585,0
6,0
5,0
2,1
1,0
332,0
6,1
3,0
19,0
52,0
19,0
3,0
44,1
11,0
10,1
22,0
2,0
7,0
531,0
52,0
157,0
108,0
6,1
319,0
12,0
2,0
62,0
332,0
15,0
162,0
10,0
65,0
9,0
7,0
18,0
29,0
6,1
204,0
4,0
6,1
37,0
438,0
8,0
4,0
109,0
274,1
375,0
30,0
10,0
4,0
93,0
306,0
20,0
174,0
3,0
2,0
605,0
2,1
232,0
11,0
42,0
14,0
9,0
409,0
57,0
47,0
57,0
50,0
2,1
109,0
6,1
9,0
3,0
39,0
363,0
571,0
263,0
61,0
25,0
20,0
1,1
1,1
20,0
50,0
6,0
24,0
34,0
184,0
2,1
6,0
6,0
16,0
9,0
70,0
3,0
7,0
1,0
40,0
14,1
19,0
24,0
16,0
11,0
14,0
10,0
23,0
230,0
137,0
628,0
10,0
21,0
3,0
43,0
62,0
254,0
84,0
3,0
100,0
3,0
142,0
6,1
1,0
33,0
322,0
1083,0
594,1
36,0
213,0
6,1
473,0
1,0
1,0
16,0
7,1
941,0
203,0
4,0
6,1
23,0
418,0
1,0
145,0
11,0
4,0
68,0
10,1
6,1
80,0
3,0
6,1
4,0
3,1
2,0
19,0
11,0
284,0
385,0
194,0
30,1
460,0
3,0
186,0
81,0
550,0
11,0
69,0
4,1
4,0
141,1
56,0
50,0
2,1
8,1
46,0
57,1
2,0
470,0
259,0
21,0
5,1
5,1
2,1
31,1
3,0
13,0
42,0
275,0
328,0
201,0
96,0
135,0
12,0
14,0
360,0
558,0
21,0
158,0
3,0
85,0
21,1
3,0
4,0
3,1
197,0
56,0
9,0
24,0
29,0
4,0
40,0
58,0
68,0
192,0
5,0
6,1
3,1
73,0
6,1
47,0
431,0
11,1
9,0
165,0
3,0
10,0
359,0
6,1
80,0
6,1
373,0
210,0
2,1
80,0
5,0
118,0
14,0
116,0
10,1
1,0
46,0
15,0
70,0
3,0
242,0
3,0
193,0
324,0
39,0
38,0
214,0
39,0
23,0
233,0
6,0
306,0
2083,0
284,0
75,0
8,1
480,0
163,0
4,0
485,0
33,0
64,0
34,0
257,1
118,0
449,0
37,0
26,0
3,1
245,0
13,0
333,0
337,0
46,0
20,0
6,1
75,0
24,1
6,1
98,0
227,0
30,0
13,0
18,0
313,0
61,0
27,0
6,0
390,0
22,0
290,0
16,0
1,1
26,0
38,0
21,0
110,0
12,0
51,0
328,0
390,0
67,0
23,0
16,1
16,1
160,0
137,0
144,0
16,0
37,0
182,0
10,0
6,1
8,0
109,1
153,0
4,0
36,0
192,0
6,0
4,0
226,0
8,0
4,0
332,1
6,0
5,0
11,1
11,0
31,0
28,0
8,1
16,0
5,0
25,0
27,0
199,0
3,0
2,1
64,0
24,0
6,0
307,0
5,0
2,1
3,0
2,1
5,0
122,0
7,0
4,0
78,0
138,0
97,0
1,1
400,0
172,0
73,0
6,0
171,0
52,0
452,0
10,0
43,1
24,0
203,0
185,0
42,0
1,0
2,1
3,0
11,0
54,1
8,0
3,0
3,0
19,0
46,0
3,0
786,0
3,0
5,1
104,0
10,0
49,0
791,0
12,0
249,0
27,0
655,0
25,1
6,0
4,0
51,0
109,0
6,0
15,0
3,0
109,0
6,0
6,1
12,0
307,0
1,0
15,1
4,0
29,0
83,0
195,0
109,1
9,0
10,1
8,0
266,0
261,0
136,0
3,0
96,0
136,0
11,1
204,0
95,0
12,0
231,0
148,0
170,0
13,0
2,1
32,0
515,0
15,0
144,1
2100,0
89,0
4,0
8,0
21,0
30,0
17,0
53,0
4,0
713,0
273,0
6,0
29,0
6,1
18,0
10,0
2,1
315,0
4,0
21,1
80,0
3,0
218,0
5,0
95,0
8,0
10,0
6,0
18,0
149,0
365,0
22,0
70,0
37,0
11,0
145,0
95,0
5,1
33,0
3,0
49,0
2,1
2,1
788,0
102,0
398,0
56,0
37,0
13,0
46,0
3,0
6,1
46,0
20,0
11,0
41,0
9,0
2,0
10,0
840,0
3,1
5,0
4,0
2,1
50,0
174,0
10,1
6,0
3,1
20,0
230,0
65,0
3,0
126,0
3,1
158,0
112,0
7,1
10,0
12,0
3,0
416,0
31,0
18,0
241,0
2,1
1,0
6,0
27,0
6,0
178,0
135,0
9,0
140,0
103,0
342,0
8,0
12,0
9,1
179,0
3,0
4,1
5,0
77,0
5,1
382,0
9,0
5,1
2,1
10,0
75,0
127,0
21,0
4,0
10,0
26,0
13,0
218,0
197,0
7,1
209,0
37,0
2,1
104,0
8,0
225,0
584,0
40,0
3,0
5,0
105,0
2,1
4,0
134,0
149,0
3,0
112,0
3,0
3,1
182,0
9,1
6,0
251,0
7,1
92,1
315,0
17,0
36,0
92,0
2,1
45,0
681,1
208,0
147,0
93,0
2,0
29,0
73,0
7,1
36,0
8,0
56,0
9,0
52,0
462,0
13,0
9,0
3,0
22,0
65,0
17,1
79,0
376,0
15,0
212,0
2,1
3,0
4,0
47,0
147,0
6,0
635,0
12,0
14,0
200,1
16,0
3,0
277,0
9,0
9,0
42,1
73,0
235,0
1,1
41,0
12,0
40,0
2,1
217,0
57,0
43,0
3,1
8,0
286,0
11,0
67,0
12,0
518,0
448,0
5,0
10,0
38,0
205,0
6,0
2,1
11,0
125,0
125,0
455,0
13,0
52,0
12,1
3,1
81,0
512,1
183,0
158,0
6,0
317,0
183,0
532,0
2,1
269,0
1,1
31,0
373,0
336,0
69,0
6,1
14,1
149,0
7,0
3,0
53,0
14,0
183,0
78,0
7,0
6,1
35,1
449,0
160,0
2,1
82,0
565,0
323,0
47,0
88,0
31,0
2,1
79,0
182,0
2,1
24,0
1,1
17,0
36,0
10,1
140,0
44,1
314,0
8,1
108,0
4,0
171,0
25,0
82,0
2,1
16,0
152,0
136,0
113,0
3,0
112,0
215,0
211,0
151,0
253,0
212,0
106,0
14,0
26,0
31,1
136,0
3,0
4,0
132,0
102,0
575,0
3,0
60,0
3,0
14,0
12,0
8,0
16,0
6,1
44,0
2,1
3,0
3,0
14,0
3,0
328,0
7,0
702,0
103,0
157,0
65,0
10,0
70,0
131,0
243,0
282,0
536,0
3,0
10,1
248,0
1,0
58,0
557,0
1,1
331,0
13,0
306,0
139,0
255,0
155,0
234,0
36,0
3,0
11,0
194,0
61,0
171,0
341,0
9,1
55,0
6,1
12,0
47,0
13,0
1,1
5,0
31,0
27,0
110,0
128,0
148,0
2,1
6,0
13,0
7,0
4,1
137,0
2,1
55,0
274,0
349,0
2,1
14,0
25,0
1,0
2,1
3,0
351,0
22,0
231,0
10,0
55,0
112,0
238,0
413,0
22,0
121,0
21,0
46,0
7,0
1086,0
28,0
1,0
328,0
55,0
21,0
4,0
171,0
7,0
6,0
171,0
12,0
5,0
6,1
6,0
6,1
2,1
528,0
2,1
12,0
48,0
6,1
36,0
6,0
30,0
42,0
5,0
25,0
77,0
5,0
258,0
2,1
362,0
6,0
958,0
36,0
38,0
7,0
57,1
555,0
268,0
12,0
14,0
27,0
104,0
34,0
4,0
7,0
4,0
176,0
7,0
6,0
40,0
2,0
4,0
55,0
996,0
242,0
51,0
23,0
27,0
5,0
21,1
3,0
60,0
9,0
36,1
5,0
78,0
73,0
229,0
4,0
6,1
46,0
4,0
261,0
170,0
7,0
12,0
9,0
9,1
1,1
16,1
14,0
27,0
3,0
4,1
2,1
2,1
6,1
2,1
256,0
221,0
130,0
153,0
3,0
2,0
2,1
39,0
92,0
7,1
10,1
3,0
3,0
196,0
96,0
96,0
2,0
4,0
230,0
3,0
247,0
5,0
4,0
87,0
157,0
